id,name,lat,lon,A1,A2,A3,A4,is_active,validation_date,nature,grouping,pre_school,basic_1,basic_2,basic_3,high_school,professional,special,artistic,university,other,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,url,email,phone,stops
803753,Jardim de Infância Garatuja,38.730955,-9.406386,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Praceta do Antigo Mercado n.º 80,2645-043,ALCABIDECHE,,,1105,Cascais,11,Lisboa,PT170,AML,http://www.garatuja.com,ji.garatuja@escolas.min-edu.pt,214603900,050185|050186
803755,Jardim de Infância Giz Mágico,38.751456,-9.278964,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Avenida 25 de Abril Lote 120 - Massamá,2745-864,QUELUZ,,,1111,Sintra,11,Lisboa,PT170,AML,http://www.gizmagico.pt,geral@gizmagico.pt,214397807,120522|170853|170855|170857|170859|170860|170905|170906|170907|170939|170941|172553|120521
803759,Jardim De Infância Da Instituição De Apoio Social Da Freguesia De Bucelas,38.901376,-9.116961,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua João Camilo Alves 2,2670-661,BUCELAS,,,1107,Loures,11,Lisboa,PT170,AML,,iasfbucelas@iol.pt,219693316,070135|070136|070174|070175|070176|070177|070178|071147|071148|071273|071341|072214
803761,Jardim de Infância João Pestana,38.597200,-9.184423,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua António Soares - Lote 44 - Aroeira,2820-039,CHARNECA DA CAPARICA,,,1503,Almada,15,Setúbal,PT170,AML,,ji.joaopestana@escolas.min-edu.pt,212977638,
803762,Jardim de Infância Krexe e Muito Mais,38.781864,-9.322926,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Gonçalves Zarco Lote 86,2635-365,RIO DE MOURO,,,1111,Sintra,11,Lisboa,PT170,AML,http://www.krexe.com/,,210138826,170069|170070|170071|170073|170671|170672|172492|172601|172493
803767,Jardim de Infância Meninos Rabinos,38.633604,-9.201088,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua da Madressilva nº 1 - Botequim,2820-147,CHARNECA DA CAPARICA,,,1503,Almada,15,Setúbal,PT170,AML,http://www.meninosrabinos.com,ji.meninosrabinos@escolas.min-edu.pt,212972727,020327|020328|020329|020347|020348
803780,Jardim de Infância O Barco do Mimo,38.759132,-9.273737,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Tomás da Anunciação - Casal Gouveia,2745-698,QUELUZ,,,1111,Sintra,11,Lisboa,PT170,AML,,ji.obarcodomimo@escolas.min-edu.pt,214375451,170919|170920|170971|170973|170975|170976|170977|170978|170979|170980|170982|170984|170985|170986|171005|171007|171009|171011|171013|170981|170983
803783,Jardim De Infância O Cantinho,38.758521,-9.227281,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Praceta Da Quinta Da Conceição,2700-691,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,ji.ocantinhofalagueira@escolas.min-edu.pt,214911114,030606|030605|030727|030876|030091|030105|030603|030604
803784,Jardim de Infância O Cavalinho Pimpão,38.729107,-9.324562,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua José Rodrigues Cadete 167 - Bairro da Alagoa - Conceição da Abóbada,2785-011,SÃO DOMINGOS DE RANA,,,1105,Cascais,11,Lisboa,PT170,AML,http://www.cavalinhopimpao.pt,ji.ocavalinhopimpao@escolas.min-edu.pt,214489800,050061|050062
803793,Jardim de Infância O Mundo das Tropelias,38.794765,-9.170721,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Álvaro de Campos 2 e 4,2675-225,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,ji.omundodastropelias@escolas.min-edu.pt,219385878,110391|110395|110451|110452|110575
803796,Jardim de Infância O Nosso Jardim,38.568443,-9.092950,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua António Aleixo - Lote 334,2865-610,FERNÃO FERRO,,,1510,Seixal,15,Setúbal,PT170,AML,,ji.onossojardim@escolas.min-edu.pt,210857373,140461|140462|140483
803797,Jardim de Infância O Nosso Miminho,38.728249,-9.238681,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua Manuel Teixeira Gomes 23 - B,2790-103,CARNAXIDE,,,1110,Oeiras,11,Lisboa,PT170,AML,,ji.onossomiminho@escolas.min-edu.pt,214184252,120105|120103|120479|120101|120474|120473|120039|120040|120041|120042
803801,Jardim de Infância O Piparote,38.562806,-9.091867,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua João Villaret Lote 922,2865-670,FERNÃO FERRO,,,1510,Seixal,15,Setúbal,PT170,AML,http://opiparote.com,ji.opiparote@escolas.min-edu.pt,210886782,140395|140449|140481|140507|140509
803803,Jardim de Infância O Refúgio dos Fidalguinhos,38.655552,-9.050938,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Futebol Clube Barreirense 1 - Urbanização dos Fidalguinhos,2835-311,LAVRADIO,,,1504,Barreiro,15,Setúbal,PT170,AML,http://www.refugiodosfidalguinhos.com,ji.orefugiodosfidalguinhos@escolas.min-edu.pt,212059850,040161|040177
803809,Jardim de Infância O Sonho dos Pestinhas,38.793256,-9.169298,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua General Alves Roçadas 30-A,2675-286,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,ji.osonhodospestinhas@escolas.min-edu.pt,219377137,110095|110393|110403|110452|110553|110554|110575|110576|110577|110578|110579|110580|110625|110661|110857|111025|111026
803816,Jardim de Infância Os Beicinhas,38.646457,-8.985682,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua de Palmela 29,2860-450,MOITA,,,1506,Moita,15,Setúbal,PT170,AML,,ji.osbeicinhos@escolas.min-edu.pt,964153089,090113|090133|090134|090135|090147|090148
803817,Jardim de Infância Os Cachoeirinhos,38.830296,-9.099525,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua dos Prazeres Lote 27 - Bairro das Cachoeiras,2695-642,SÃO JOÃO DA TALHA,,,1107,Loures,11,Lisboa,PT170,AML,http://www.cachoeirinhos.com.pt,ji.oscachoeirinhos@escolas.min-edu.pt|oscachoeirinhos21@gmail.com,219941308,071227|071229|071230|071245
803818,Jardim de Infância Os Caramelos,38.930028,-9.295878,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua do Pinhal nº 25,2640-736,SÃO MIGUEL DE ALCAINÇA,,,1109,Mafra,11,Lisboa,PT170,AML,http://www.oscaramelos.pt,ji.oscaramelos@escolas.min-edu.pt,219661526,
803819,Jardim de Infância Os Catitas,38.565794,-9.043865,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Febo Moniz Lote 2694,2975-370,QUINTA DO CONDE,,,1511,Sesimbra,15,Setúbal,PT170,AML,,ji.oscatitas@escolas.min-edu.pt,210821280,150517|150518|150581|150582|150583|150584|150587|150588
803820,Escola Ana Guedes,38.711991,-9.240870,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua Eng José Frederico Ulrich 25 e 25A,2795-094,LINDA A VELHA,,,1110,Oeiras,11,Lisboa,PT170,AML,,ji.osnossostemposlivres@escolas.min-edu.pt,214198523,120159|120160|120161|120162|120163|120164|121051|121057|121259
803824,Jardim de Infância Pitinhos II - Sede,38.538331,-8.856089,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua José Guilherme dos Santos 11 - r/c B-C-D,2910-296,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,,ji.ospitinhosii@escolas.min-edu.pt,265730106,160397|160398|160873|160877
803826,Jardim de Infância Os Traquinas,38.706665,-9.423763,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua de São Tomé 52 - Bairro de São José,2750-147,CASCAIS,,,1105,Cascais,11,Lisboa,PT170,AML,,ji.ostraquinasestremoz@escolas.min-edu.pt,214830925,050243
803830,Jardim de Infância Parque dos Infantes,38.629583,-9.046671,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Mar da Palha 2 - Urbanização Quinta de São João,2830-502,PALHAIS BRR,,,1504,Barreiro,15,Setúbal,PT170,AML,http://www.parquedosinfantes.pt,geral@parquedosinfantes.pt|ji.parquedosinfantes@escolas.min-edu.pt,212149487,040059|040060
803831,Jardim de Infância Parque dos Sorrisos,38.621305,-9.129556,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Gare Ferroviária de Foros de Amora - Loja 6/10,2845-612,AMORA,,,1510,Seixal,15,Setúbal,PT170,AML,,ji.parquedossorrisos@escolas.min-edu.pt,210503792,140168|140167|149991|149990|149989
803833,Jardim de Infância Pequenos Aprendizes,38.782186,-9.326066,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,R. Projectada à Av. D. João II,2635-373,RIO DE MOURO,,,1111,Sintra,11,Lisboa,PT170,AML,http://www.pequenosaprendizes.com,ji.paprendizes@escolas.min-edu.pt,219177834,170067|170068|170069|170070|170071|170077
803835,Duende Mágico,38.800107,-9.177869,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Vieira da Silva 5 R/C Esq. e Dto.,2675-611,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,,219317248,110375|110377|110378|110379|110380|110381|110382|110383|110384|110469
803839,Jardim de Infância Pipos & Bibas,38.788160,-9.188776,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Av. Miguel Torga Lote 15 Lojas 3.4.6 - Urb. Colinas do Cruzeiro,2675-663,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,http://www.pipos-e-bibas.pt/,,219322528,110337|110338|110339|110345|110347|110349|110350|110519|110665|110667|110669|110671
803840,Jardim de Infância Pião Mágico,38.804895,-9.219091,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua da Figueirinha - Lote 734,1685-410,CANEÇAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,ji.piaomagico@escolas.min-edu.pt,219817810,110145|110146|110147|110148|110149|110150|110607|110609|110741
803842,Jardim de Infância Quina,38.807133,-9.202691,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Almirante Gago Coutinho 91,2620-371,RAMADA,,,1116,Odivelas,11,Lisboa,PT170,AML,,ji.quina@escolas.min-edu.pt,219317259,110183|110185|110186|110193|110209|110210|110643|110644
803843,Jardim de Infância Quinta Alegre,38.564424,-9.068372,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua Reserva Natural da Serra da Malcata nº 25 - Vila Alegre,2865-730,FERNÃO FERRO,,,1510,Seixal,15,Setúbal,PT170,AML,,ji.quintaalegre@escolas.min-edu.pt,212550706,
803847,Jardim de Infância Quintarola II,38.826709,-9.097356,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua do Sol n.º 17 - Bairro da Castelhana,2695-562,SÃO JOÃO DA TALHA,,,1107,Loures,11,Lisboa,PT170,AML,,ji.quintarolaii@escolas.min-edu.pt,219558271,071459|071461
803853,Jardim de Infância Santa Teresinha de Jesus,38.922404,-9.229551,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Alto da Neve 16,2665-528,VENDA DO PINHEIRO,,,1109,Mafra,11,Lisboa,PT170,AML,,ji.steresinhadejesus@escolas.min-edu.pt,219668760,080268|080267|081107
803855,Jardim de Infância Sonhos e Fantasias,38.775451,-9.261219,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Av dos Bombeiros Voluntários 2,2605-019,BELAS,,,1111,Sintra,11,Lisboa,PT170,AML,,ji.sonhosefantasias@escolas.min-edu.pt,918660422,170527|170529|170531|170533|170577|170601|171053|171054|171055|171063|171065|171075|170575
803856,Jardim de Infância Sorriso Maroto,38.533155,-8.904102,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Manuel Dias Duque 3,2900-766,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,http://www.sorriso-maroto.pt/,,265526090,160533
803862,Jardim de Infância Traquinauta,38.691931,-9.336946,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Morgado da Alagoa 155 - Quinta da Alagoa,2775-706,CARCAVELOS,,,1105,Cascais,11,Lisboa,PT170,AML,http://www.traquinauta.pt,ji.traquinauta@escolas.min-edu.pt,214579388,050150|050151|050152|050149
803865,Jardim de Infância Vem Brincar,38.802181,-9.343106,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua do mercado 14,2725-091,MEM MARTINS,,,1111,Sintra,11,Lisboa,PT170,AML,http://www.vembrincar.pt,,219204254,170283|170285|170286|170389|170390|171187|171188
803866,Jardim de Infância Verde Água,38.936307,-9.309453,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua da Porta Vermelha 6 - Carapinheira,2640-308,IGREJA NOVA MFR,,,1109,Mafra,11,Lisboa,PT170,AML,http://www.crecheverdeagua.com,ji.verdeagua@escolas.min-edu.pt,219862584,081039|080345|080346
803874,Jardim de Infância da AMOVALFLOR - Associação de Moradores do Vale do Forno,38.783883,-9.175990,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua da Escola Lote 308 Bairro do Vale do Forno,2675-251,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,http://amovalflor.org,,962829828,110203|110204|110632
803888,Jardim De Infância Da Fundação Afid,38.729813,-9.211247,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Quinta Do Paraíso Alto Moinho,2610-316,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,,214724040,030767|030768
803894,Jardim De Infância Da Liga Dos Amigos Da Quinta Do Conde,38.551443,-9.054184,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Ilha Do Porto Santo-Edifício Creche,2975-235,QUINTA DO CONDE,,,1511,Sesimbra,15,Setúbal,PT170,AML,,qualidade@laqcquintadoconde.org,,150033|150034|150035|150547|150548
803895,Jardim De Infância Da Misericórdia de Sintra,38.800825,-9.368342,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Virgilio Ferreira N.º8 Casal Da Mina - Portela De Sintra,2710-717,SINTRA,,,1111,Sintra,11,Lisboa,PT170,AML,,recursos.humanos@misericordiadesintra.pt,219231967,170815|170816
804086,Jardim De Infância Do Catica,38.592932,-9.040448,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Ribeiro Das Naus N.º 2 - Alto Da Malhada,2830-515,COINA,,,1504,Barreiro,15,Setúbal,PT170,AML,,caticageral@gmail.com,212110440,
804087,Jardim de Infância do Centro Comunitário Paroquial de Famões - Sede,38.791094,-9.207875,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua 25 de Abril - Casal da Silveira,1685-827,FAMÕES,,,1116,Odivelas,11,Lisboa,PT170,AML,,direccao@ccparoquial-famoes.com,219814102,110677|110709|110710|110711|110733|110734|110735|110736|110849
804095,Jardim de Infância do Centro Social Paroquial Santa Marta do Casal de Cambra,38.803611,-9.228065,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Largo da Igreja 9,2605-786,CASAL DE CAMBRA,,,1111,Sintra,11,Lisboa,PT170,AML,,ji.cspsmartacasalcambra@escolas.min-edu.pt,219814976,171555|171557|171615|172129|172461|172467|172593
804096,Jardim De Infância Do Centro Social Paroquial Da Charneca,38.791987,-9.150326,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Estrada Militar 1 - Galinheiras,1750-194,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ji.cspcharneca@escolas.min-edu.pt,217583591,060181|060182|060249|060251|060255|060257
804098,Jardim de Infância do Centro Social Paroquial de São Brás,38.769620,-9.229504,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Praceta Moinho da Boba n.ºs 8 e 8A,2700-590,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,ji.cspsaobras@escolas.min-edu.pt,214929450,030165|030167|030168|030185|030186|030187|030188|030245
804099,Jardim De Infância Do Centro Social Paroquial De São João De Deus,38.740274,-9.138286,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Brás Pacheco n.º 4,1000-074,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,centrosocialsjoaodeus@gmail.com,218474116,061215
804102,Jardim de Infância do Centro Social da Musgueira,38.777198,-9.154599,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Maria Margarida n.º 6 e 6a,1750-186,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,,217591775,
804113,Jardim de Infância do Centro Social e Paroquial de São Francisco de Paula,38.704604,-9.164903,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Largo das Necessidades,1350-215,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ji.cspsaofranciscodepaula@escolas.min-edu.pt,213965210,
804120,Jardim de Infância do Instituto Particular de Desenvolvimento Sócio Cultural,38.653392,-9.182849,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Pavilhão III do Campus da FCT/UNL - Quinta da Torre,2825-114,CAPARICA,,,1503,Almada,15,Setúbal,PT170,AML,,ji.ipdsccaparica@escolas.min-edu.pt,212948308,020595|020596|020597|020598|020765|020766
804138,Jardim de Infância o Mestre Cuco,38.671497,-9.168134,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Melvin Jones nº 1,2800-168,ALMADA,,,1503,Almada,15,Setúbal,PT170,AML,,ji.mestrecuco@escolas.min-edu.pt,212728370,029806|029807
804148,Jardim de Infância Jardim do Pinhal,38.630695,-9.150957,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua Jorge Croner de Vasconcelos n.º 1 - r/c - Santa Marta do Pinhal,2855-596,CORROIOS,,,1510,Seixal,15,Setúbal,PT170,AML,,pinheirinhoverde@net.vodafone.pt,214186078,140637|140638|140639|140640|140641|140649|140650
804149,Jardim dos Príncipes,38.668733,-9.049331,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua José Inocêncio Pereira 16,2835-444,LAVRADIO,,,1504,Barreiro,15,Setúbal,PT170,AML,,ji.principes@escolas.min-edu.pt,212051906,
804150,L e L - Languages for Life,38.778545,-9.097178,0,0,0,0,1,0,private,,0,0,0,0,0,0,0,0,0,0,Avenida Dom João II Lote 4.53.01 Bloco B - Parque das Nações,1990-100,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,,218963162,060197|060198|060199|060200
804151,Learning Gate,38.936964,-9.332574,0,0,0,0,1,0,private,,0,0,0,0,0,0,0,0,0,0,Rua Maria Augusta Botelho 4B,2640-534,MAFRA,,,1109,Mafra,11,Lisboa,PT170,AML,http://www.learninggate.pt/,,261815589,080204|080205|080206|080961|080973|080979|082307
804153,Liga Portuguesa dos Deficientes Motores,38.710712,-9.193907,0,0,0,0,1,0,private,,0,0,0,0,0,0,1,0,0,0,Rua do Sítio ao Casalinho da Ajuda,1349-011,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,,213616910,
804157,Lua Crescente,38.775321,-9.107572,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Estrada da Circunvalação Lote 2 Olivais,1800-136,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,geral@luacrescente.pt,218520043,060219|060329|060330|060331|060333
804161,MIND Challange,38.630287,-9.117296,0,0,0,0,1,2023-08-30,private,,0,0,0,0,0,0,0,0,0,0,Rua 1.º de Maio n.º 93 e 93 A,2845-125,AMORA,,,1510,Seixal,15,Setúbal,PT170,AML,,,214072179,140143|140144|140149|140150|140152|140153|140154|140297|140309|140310|149000
804165,Ni-Nó-Ni - Centro Infantil Da Cruz Vermelha Portuguesa,38.804503,-9.165795,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Praceta Anselmo Braamcamp Freire N.º 2 R/C,2620-401,PÓVOA DE SANTO ADRIÃO,,,1116,Odivelas,11,Lisboa,PT170,AML,,ninoni@escolas.min-edu.pt,219388181,110464|110541|110542|110569|110571|110655|110657|110658|110659|110660
804168,Nuclisol Jean Piaget- Unidade De Desenvolvimento Integrado Bairro Do Armador,38.746030,-9.120867,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Bento Gonçalves,1950-333,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ana.correia@nuclisol.org,218597575,
804169,Nós - Associação de Pais e Técnicos Para a Integração do Deficiente,38.650719,-9.055288,0,0,0,0,1,0,private,,0,0,0,0,0,0,1,0,0,0,Rua Salgueiro Maia 25,2835-346,LAVRADIO,,,1504,Barreiro,15,Setúbal,PT170,AML,,asspaistecnicosnos@escolas.min-edu.pt|criescola@nos.org.pt|geral@nos.org.pt,212033646,
804178,O Côco Castanho,38.525753,-8.877182,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,R. Gomes Cardin n.º 23,2910-515,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,,,265524441,160059|160060|160211|160471|160472|160473|160474|160509|160510|160627|160628
804181,Colégio Vale dos Pintassilgos,38.524549,-8.853895,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua das Manteigada 38,2910-241,SETÚBAL,,,1512,Setúbal,15,Setúbal,PT170,AML,,ovaledospintassilgos@escolas.min-edu.pt,265718488,160051|160052|160071
804184,Oeiras International School,38.726227,-9.276871,0,0,0,0,1,2023-08-30,private,,0,0,0,0,0,0,0,0,0,0,Rua Antero de Quental nº 7,2730-013,BARCARENA,,,1110,Oeiras,11,Lisboa,PT170,AML,http://www.oeirasinternationalschool.com,,211935330,121132
804188,Os Aprendizes - Laboratório do Conhecimento,38.716863,-9.437277,0,0,0,0,1,0,private,,1,1,1,1,0,0,0,0,0,0,Rua dos Depósitos de Água,2750-561,CASCAIS,,,1105,Cascais,11,Lisboa,PT170,AML,https://www.aprendizes.pt/,osaprendizes@escolas.min-edu.pt,214835803,050267|050307
804189,Os Gonçalinhos,38.682010,-9.326654,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Avenida Portugal n.º 86 A - Quinta de São Gonçalo,2775-269,PAREDE,,,1105,Cascais,11,Lisboa,PT170,AML,,,214583972,050003|050004|050005
804190,Os Ilustres,38.792839,-9.190527,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Praceta Francisco Cambournac n.º 2-A/B/C,2675-646,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,,219322818,110287|110289|110290|110341|110343|110351|110352|110517|111019|111020
804191,Os Trombinhas,38.799394,-9.177533,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Alves Redol Lote 3 Piso 1 Lojas A/B,2675-285,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,http://www.ostrombinhas.pt,,219325522,110355|110375|110376|110377|110378|110379|110380|110381|110382|110383|110384|110469|110470
804192,Outra Geração,38.610032,-9.179944,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua 1.º de Maio n.º 4 Quintinhas,2820-602,CHARNECA DA CAPARICA,,,1503,Almada,15,Setúbal,PT170,AML,http://outrageracao.com,,214035706,020879|020880|020881|020882|020883|020884|020885|020975
804193,Oxford School - Instituto de Línguas,38.733134,-9.141343,0,0,0,0,1,0,private,,0,0,0,0,0,0,0,0,0,0,Rua D. Estefânia 165 - 1º,1000-154,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.oxford-school.pt,,213546586,
804194,Parkids,38.703473,-9.297720,0,0,0,0,1,2023-08-30,private,,1,1,0,0,0,0,0,0,0,0,Rua do Serrado do Velhinho n.º 4 e 4-A,2770-162,PAÇO DE ARCOS,,,1110,Oeiras,11,Lisboa,PT170,AML,http://www.parkids.pt,ji.parkids@escolas.min-edu.pt,214467311,120615|120616|120617|120618|120625|120765|120766
804195,Parque Infantil de Santa Catarina - Santa Casa da Misericórdia de Lisboa,38.711151,-9.148203,0,0,0,0,1,0,public,,1,0,0,0,0,0,0,0,0,0,Calçada do Combro 82 A,1200-115,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,pinfantilstacatarina@escolas.min-edu.pt,213261530,
804196,Colégio Pequenos Sorrisos,38.766448,-9.239014,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Avenida Cottinnelli Telmo Lote 26 - Loja - Mina,2700-781,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,pequenosorriso@netcabo.pt,309968500,030123|030124|030125|030126|030127|030128|030129|030130|030131|030132|030329|030330|030339|030623|030624|030883|030884
804197,Pequenos e Divertidos,38.788401,-9.175412,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Urbanização Quinta da Memória,2675-305,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,,210999409,110099|110100|110109|110110|110401|110402|110411|110713|111003
804201,Quintinha da CEBI,38.976223,-9.393134,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua dos Castanheiros n.º 7 - Fonte Boa dos Nabos,2655-464,ERICEIRA,,,1109,Mafra,11,Lisboa,PT170,AML,,quitinhadacebi@escolas.min-edu.pt,261860510,
804207,Santo António International School,38.706065,-9.406456,0,0,0,0,1,0,private,,0,0,0,0,0,0,0,0,0,0,Avenida Sabóia nº 662 A,2765-277,ESTORIL,,,1105,Cascais,11,Lisboa,PT170,AML,http://www.sais-estoril.com,,210731054,050377|050379|050381|050399|050401|050403|050413
804244,Primeira Secção do Externato Alfredo Binet,38.695536,-9.216517,0,0,0,0,1,0,private,,0,1,1,0,0,0,1,0,0,0,Rua António Abreu 5 - r/c - Restelo,1400-016,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,sextalfredobinet@escolas.min-edu.pt,213014247,
804253,St. James Primary School,38.719710,-9.436126,0,0,0,0,1,0,private,,0,0,0,0,0,0,0,0,0,0,Rua dos Depósitos da Água 339 - Cobre,2750-561,CASCAIS,,,1105,Cascais,11,Lisboa,PT170,AML,http://www.stjamescascais.com,stjamesprimaryschool@escolas.min-edu.pt,214864755,
804257,TOCÁBRINCAR,38.763998,-9.300870,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Praça Cidade de Omura n.º 3 loja A,2735-570,AGUALVA-CACÉM,,,1111,Sintra,11,Lisboa,PT170,AML,,,214261298,170692|170689|170690|170703|170743
804259,Tetralingue - Escola de Línguas,38.695960,-9.328980,0,0,0,0,1,2023-08-30,private,,0,0,0,0,0,0,0,0,0,0,Avenida da República - Edifício Torre Soleil,2780-158,OEIRAS,,,1110,Oeiras,11,Lisboa,PT170,AML,,,214569018,121226|121225|050175|050173|050019|050020|121228|121227|120823|121197|121198
804260,The English Academy,38.793802,-9.328918,0,0,0,0,1,0,private,,0,0,0,0,0,0,0,0,0,0,Rua Professor Rui Luís Gomes 5-G Tapada das Mercês,2725-555,MEM MARTINS,,,1111,Sintra,11,Lisboa,PT170,AML,,,210473637,170271
