operator_id,line_id,stop_id,date,validations
42,2820,110679,2024-01-04,1
44,4321,130725,2024-01-04,1
41,1228,170910,2024-01-04,1
42,2307,180073,2024-01-04,1
42,2751,071114,2024-01-04,1
43,3503,140688,2024-01-04,1
42,2505,070473,2024-01-04,1
44,4409,160271,2024-01-04,1
42,2601,110414,2024-01-04,1
42,2842,061205,2024-01-04,1
41,1240,171535,2024-01-04,1
41,1516,030589,2024-01-04,1
42,2142,080217,2024-01-04,1
43,3635,160977,2024-01-04,1
41,1629,172285,2024-01-04,1
41,1613,172235,2024-01-04,1
42,2905,080537,2024-01-04,1
44,4405,160057,2024-01-04,1
43,3528,140095,2024-01-04,1
41,1115,120669,2024-01-04,1
42,2803,080059,2024-01-04,1
42,2210,110072,2024-01-04,1
44,4715,060005,2024-01-04,1
42,2742,080341,2024-01-04,1
44,4452,160048,2024-01-04,1
42,2733,071523,2024-01-04,1
42,2632,110129,2024-01-04,1
41,1634,171245,2024-01-04,1
42,2117,080532,2024-01-04,1
41,1516,172153,2024-01-04,1
44,4521,130556,2024-01-04,1
44,4203,100044,2024-01-04,1
42,2722,071237,2024-01-04,1
43,3217,150171,2024-01-04,1
41,1516,172151,2024-01-04,1
41,1003,030171,2024-01-04,1
43,3019,020387,2024-01-04,1
42,2532,070845,2024-01-04,1
44,4604,090267,2024-01-04,1
43,3211,150316,2024-01-04,1
44,4430,160273,2024-01-04,1
41,1123,120928,2024-01-04,1
41,1624,172322,2024-01-04,1
41,1633,172370,2024-01-04,1
42,2106,080245,2024-01-04,1
44,4405,160205,2024-01-04,1
44,4504,100095,2024-01-04,1
44,4532,090052,2024-01-04,1
42,2611,110440,2024-01-04,1
41,1624,171360,2024-01-04,1
41,1613,050123,2024-01-04,1
41,1224,170845,2024-01-04,1
41,1515,172037,2024-01-04,1
42,2306,180177,2024-01-04,1
42,2035,070847,2024-01-04,1
42,2926,180361,2024-01-04,1
44,4516,130433,2024-01-04,1
43,3205,150203,2024-01-04,1
41,1604,050001,2024-01-04,1
41,1614,170812,2024-01-04,1
42,2132,080065,2024-01-04,1
43,3720,140422,2024-01-04,1
43,3704,020327,2024-01-04,1
42,2141,080138,2024-01-04,1
44,4516,100176,2024-01-04,1
44,4417,160293,2024-01-04,1
44,4513,010059,2024-01-04,1
43,3523,140220,2024-01-04,1
42,2510,070940,2024-01-04,1
41,1224,170601,2024-01-04,1
42,2125,080564,2024-01-04,1
44,4612,040031,2024-01-04,1
43,3015,020167,2024-01-04,1
42,2754,071077,2024-01-04,1
42,2831,172592,2024-01-04,1
41,1248,171691,2024-01-04,1
42,2120,080082,2024-01-04,1
42,2523,110326,2024-01-04,1
42,2535,071193,2024-01-04,1
44,4416,160191,2024-01-04,1
42,2833,110769,2024-01-04,1
41,1121,120797,2024-01-04,1
42,2756,081024,2024-01-04,1
42,2820,110705,2024-01-04,1
44,4405,160021,2024-01-04,1
42,2928,180301,2024-01-04,1
42,2723,070839,2024-01-04,1
44,4610,040044,2024-01-04,1
43,3547,140815,2024-01-04,1
41,1704,030783,2024-01-04,1
44,4203,100135,2024-01-04,1
42,2535,070949,2024-01-04,1
41,1615,050023,2024-01-04,1
42,2729,071477,2024-01-04,1
41,1606,120637,2024-01-04,1
41,1110,120492,2024-01-04,1
41,1110,120474,2024-01-04,1
43,3525,140723,2024-01-04,1
41,1254,171443,2024-01-04,1
41,1526,120906,2024-01-04,1
42,2023,070114,2024-01-04,1
42,2765,070248,2024-01-04,1
44,4428,160517,2024-01-04,1
41,1604,050021,2024-01-04,1
41,1614,170139,2024-01-04,1
42,2204,110163,2024-01-04,1
41,1117,120677,2024-01-04,1
41,1725,120629,2024-01-04,1
42,2325,180498,2024-01-04,1
43,3509,140519,2024-01-04,1
42,2831,172595,2024-01-04,1
42,2517,110364,2024-01-04,1
44,4548,130641,2024-01-04,1
43,3012,020325,2024-01-04,1
42,2327,180494,2024-01-04,1
43,3213,150377,2024-01-04,1
42,2911,200118,2024-01-04,1
43,3549,140803,2024-01-04,1
42,2210,110071,2024-01-04,1
44,4620,040111,2024-01-04,1
42,2306,180085,2024-01-04,1
43,3615,140002,2024-01-04,1
41,1125,120622,2024-01-04,1
43,3706,020178,2024-01-04,1
43,3528,140690,2024-01-04,1
44,4312,130279,2024-01-04,1
44,4516,100407,2024-01-04,1
44,4515,100448,2024-01-04,1
44,4301,130001,2024-01-04,1
41,1248,171692,2024-01-04,1
43,3528,140569,2024-01-04,1
43,3535,140420,2024-01-04,1
41,1253,171925,2024-01-04,1
42,2772,070373,2024-01-04,1
42,2720,070476,2024-01-04,1
41,1003,030151,2024-01-04,1
41,1125,120986,2024-01-04,1
41,1623,172309,2024-01-04,1
43,3541,140467,2024-01-04,1
42,2781,110367,2024-01-04,1
44,4531,130402,2024-01-04,1
44,4610,040081,2024-01-04,1
44,4610,040060,2024-01-04,1
41,1210,170525,2024-01-04,1
42,2778,070413,2024-01-04,1
42,2535,070944,2024-01-04,1
42,2733,070477,2024-01-04,1
42,2729,071495,2024-01-04,1
41,1507,120281,2024-01-04,1
41,1208,170248,2024-01-04,1
42,2926,181006,2024-01-04,1
41,1242,171481,2024-01-04,1
41,1252,171911,2024-01-04,1
44,4421,160199,2024-01-04,1
42,2611,110729,2024-01-04,1
42,2816,110113,2024-01-04,1
44,4432,160253,2024-01-04,1
42,2733,071270,2024-01-04,1
42,2002,070029,2024-01-04,1
41,1249,171522,2024-01-04,1
42,2517,110320,2024-01-04,1
43,3011,020455,2024-01-04,1
41,1246,171315,2024-01-04,1
41,1626,172303,2024-01-04,1
43,3205,150165,2024-01-04,1
41,1635,172433,2024-01-04,1
41,1632,171519,2024-01-04,1
41,1001,030035,2024-01-04,1
43,3545,150221,2024-01-04,1
41,1213,170446,2024-01-04,1
41,1605,120288,2024-01-04,1
41,1605,120015,2024-01-04,1
44,4452,160484,2024-01-04,1
41,1726,120283,2024-01-04,1
41,1623,050231,2024-01-04,1
42,2540,180518,2024-01-04,1
41,1528,120293,2024-01-04,1
41,1608,050103,2024-01-04,1
42,2117,080087,2024-01-04,1
44,4415,160368,2024-01-04,1
43,3020,020157,2024-01-04,1
41,1201,171749,2024-01-04,1
41,1606,120117,2024-01-04,1
41,1507,120431,2024-01-04,1
42,2320,180291,2024-01-04,1
42,2901,081002,2024-01-04,1
41,1223,170818,2024-01-04,1
41,1627,172342,2024-01-04,1
42,2317,180516,2024-01-04,1
41,1624,171352,2024-01-04,1
43,3023,020124,2024-01-04,1
42,2144,080221,2024-01-04,1
41,1512,171097,2024-01-04,1
42,2511,110644,2024-01-04,1
43,3528,140696,2024-01-04,1
43,3015,021041,2024-01-04,1
43,3548,140808,2024-01-04,1
41,1636,110019,2024-01-04,1
43,3220,150610,2024-01-04,1
41,1517,030109,2024-01-04,1
44,4401,160023,2024-01-04,1
43,3720,150019,2024-01-04,1
42,2830,110695,2024-01-04,1
41,1520,170773,2024-01-04,1
41,1707,030189,2024-01-04,1
41,1708,060427,2024-01-04,1
42,2819,110831,2024-01-04,1
41,1234,170248,2024-01-04,1
41,1525,121084,2024-01-04,1
41,1602,120922,2024-01-04,1
42,2107,080280,2024-01-04,1
42,2537,180516,2024-01-04,1
41,1631,172345,2024-01-04,1
44,4208,100152,2024-01-04,1
42,2758,080321,2024-01-04,1
41,1234,171183,2024-01-04,1
44,4515,100289,2024-01-04,1
44,4632,160783,2024-01-04,1
42,2035,070857,2024-01-04,1
44,4521,130549,2024-01-04,1
44,4432,160213,2024-01-04,1
42,2141,080120,2024-01-04,1
44,4540,160397,2024-01-04,1
42,2505,070354,2024-01-04,1
41,1528,120309,2024-01-04,1
41,1628,050239,2024-01-04,1
44,4202,100011,2024-01-04,1
42,2778,070248,2024-01-04,1
44,4525,130512,2024-01-04,1
44,4434,160133,2024-01-04,1
43,3008,020322,2024-01-04,1
43,3514,140360,2024-01-04,1
42,2821,110443,2024-01-04,1
44,4504,100136,2024-01-04,1
42,2806,080684,2024-01-04,1
43,3109,140033,2024-01-04,1
44,4002,010057,2024-01-04,1
44,4437,160041,2024-01-04,1
41,1630,050363,2024-01-04,1
44,4212,100256,2024-01-04,1
42,2037,070945,2024-01-04,1
42,2750,070426,2024-01-04,1
42,2601,030286,2024-01-04,1
41,1250,171827,2024-01-04,1
44,4604,090263,2024-01-04,1
42,2534,071201,2024-01-04,1
42,2780,110691,2024-01-04,1
41,1605,120287,2024-01-04,1
41,1211,170550,2024-01-04,1
43,3113,140575,2024-01-04,1
41,1631,171129,2024-01-04,1
44,4416,160374,2024-01-04,1
41,1125,120992,2024-01-04,1
41,1630,050393,2024-01-04,1
42,2733,071511,2024-01-04,1
41,1236,170653,2024-01-04,1
44,4312,130288,2024-01-04,1
41,1634,171222,2024-01-04,1
41,1730,060450,2024-01-04,1
41,1241,171354,2024-01-04,1
44,4601,100418,2024-01-04,1
43,3515,020780,2024-01-04,1
41,1626,050194,2024-01-04,1
42,2705,071316,2024-01-04,1
43,3546,140544,2024-01-04,1
41,1012,030415,2024-01-04,1
43,3625,040077,2024-01-04,1
44,4313,130138,2024-01-04,1
43,3545,150218,2024-01-04,1
42,2785,071131,2024-01-04,1
44,4415,160161,2024-01-04,1
41,1117,120700,2024-01-04,1
42,2133,080009,2024-01-04,1
43,3216,150360,2024-01-04,1
43,3625,150057,2024-01-04,1
41,1240,171275,2024-01-04,1
43,3216,150372,2024-01-04,1
41,1514,030697,2024-01-04,1
43,3528,020525,2024-01-04,1
43,3204,150067,2024-01-04,1
41,1509,030217,2024-01-04,1
42,2021,070397,2024-01-04,1
42,2911,080931,2024-01-04,1
43,3510,020506,2024-01-04,1
43,3221,150058,2024-01-04,1
42,2792,180825,2024-01-04,1
43,3017,020128,2024-01-04,1
44,4205,100149,2024-01-04,1
43,3545,150055,2024-01-04,1
43,3549,150564,2024-01-04,1
42,2205,110188,2024-01-04,1
42,2534,070841,2024-01-04,1
42,2036,070909,2024-01-04,1
43,3030,020831,2024-01-04,1
41,1731,120433,2024-01-04,1
42,2764,071159,2024-01-04,1
41,1637,171571,2024-01-04,1
42,2222,110504,2024-01-04,1
41,1234,170382,2024-01-04,1
44,4432,160578,2024-01-04,1
41,1602,120781,2024-01-04,1
43,3524,020583,2024-01-04,1
41,1704,030749,2024-01-04,1
43,3601,140032,2024-01-04,1
43,3536,140836,2024-01-04,1
41,1240,171309,2024-01-04,1
42,2106,080347,2024-01-04,1
41,1235,172576,2024-01-04,1
44,4425,160065,2024-01-04,1
44,4600,090003,2024-01-04,1
43,3118,140625,2024-01-04,1
41,1231,170249,2024-01-04,1
42,2754,071083,2024-01-04,1
44,4522,130147,2024-01-04,1
44,4204,100038,2024-01-04,1
41,1704,030027,2024-01-04,1
43,3545,150229,2024-01-04,1
41,1512,170588,2024-01-04,1
41,1606,120006,2024-01-04,1
44,4704,010067,2024-01-04,1
42,2724,070484,2024-01-04,1
43,3207,150059,2024-01-04,1
41,1210,170250,2024-01-04,1
42,2736,070113,2024-01-04,1
41,1230,172187,2024-01-04,1
42,2217,110489,2024-01-04,1
42,2103,082313,2024-01-04,1
41,1704,030509,2024-01-04,1
42,2511,070373,2024-01-04,1
44,4551,160085,2024-01-04,1
41,1001,030001,2024-01-04,1
42,2215,110477,2024-01-04,1
43,3535,140416,2024-01-04,1
44,4427,160064,2024-01-04,1
43,3545,140100,2024-01-04,1
44,4707,100011,2024-01-04,1
43,3017,020611,2024-01-04,1
43,3512,140755,2024-01-04,1
43,3615,040113,2024-01-04,1
43,3003,020033,2024-01-04,1
41,1512,171971,2024-01-04,1
43,3222,150494,2024-01-04,1
41,1708,030251,2024-01-04,1
42,2822,110083,2024-01-04,1
42,2728,060005,2024-01-04,1
41,1512,170371,2024-01-04,1
41,1622,050172,2024-01-04,1
43,3605,160433,2024-01-04,1
43,3505,140324,2024-01-04,1
44,4417,160037,2024-01-04,1
42,2306,180222,2024-01-04,1
44,4701,100419,2024-01-04,1
43,3105,140412,2024-01-04,1
41,1638,050472,2024-01-04,1
42,2141,080814,2024-01-04,1
41,1625,050324,2024-01-04,1
42,2785,110617,2024-01-04,1
42,2901,081025,2024-01-04,1
41,1010,030177,2024-01-04,1
42,2727,070487,2024-01-04,1
44,4504,100075,2024-01-04,1
43,3720,140416,2024-01-04,1
41,1602,172066,2024-01-04,1
43,3516,020149,2024-01-04,1
42,2023,070113,2024-01-04,1
43,3535,020538,2024-01-04,1
42,2028,070338,2024-01-04,1
42,2513,070475,2024-01-04,1
41,1247,171710,2024-01-04,1
43,3216,150077,2024-01-04,1
41,1628,172256,2024-01-04,1
43,3545,140133,2024-01-04,1
44,4313,130721,2024-01-04,1
44,4441,160403,2024-01-04,1
42,2805,080180,2024-01-04,1
41,1247,171431,2024-01-04,1
44,4443,160382,2024-01-04,1
42,2011,070272,2024-01-04,1
44,4307,130155,2024-01-04,1
41,1530,121171,2024-01-04,1
44,4601,100178,2024-01-04,1
42,2781,110821,2024-01-04,1
41,1526,121128,2024-01-04,1
41,1517,030189,2024-01-04,1
42,2133,080786,2024-01-04,1
41,1520,121010,2024-01-04,1
44,4515,100099,2024-01-04,1
43,3545,140825,2024-01-04,1
44,4101,090037,2024-01-04,1
43,3548,150578,2024-01-04,1
43,3504,020613,2024-01-04,1
44,4438,160217,2024-01-04,1
42,2521,110543,2024-01-04,1
41,1614,050127,2024-01-04,1
44,4401,160027,2024-01-04,1
42,2004,072207,2024-01-04,1
41,1726,120039,2024-01-04,1
42,2031,070669,2024-01-04,1
41,1615,170065,2024-01-04,1
41,1507,030052,2024-01-04,1
44,4404,160135,2024-01-04,1
44,4642,150086,2024-01-04,1
42,2133,080823,2024-01-04,1
41,1251,170815,2024-01-04,1
42,2534,070843,2024-01-04,1
42,2117,080082,2024-01-04,1
42,2733,070472,2024-01-04,1
43,3208,150120,2024-01-04,1
42,2327,180487,2024-01-04,1
44,4604,090117,2024-01-04,1
44,4313,130124,2024-01-04,1
44,4562,130467,2024-01-04,1
43,3113,140581,2024-01-04,1
44,4503,100326,2024-01-04,1
41,1528,120534,2024-01-04,1
43,3526,020908,2024-01-04,1
43,3545,140097,2024-01-04,1
44,4438,160404,2024-01-04,1
41,1731,120553,2024-01-04,1
42,2751,080333,2024-01-04,1
41,1531,120713,2024-01-04,1
43,3536,140844,2024-01-04,1
41,1602,120947,2024-01-04,1
42,2755,110591,2024-01-04,1
43,3216,150262,2024-01-04,1
41,1613,050139,2024-01-04,1
42,2023,070494,2024-01-04,1
41,1730,120050,2024-01-04,1
42,2533,180721,2024-01-04,1
41,1107,120393,2024-01-04,1
42,2764,070524,2024-01-04,1
41,1247,171707,2024-01-04,1
41,1730,120393,2024-01-04,1
44,4540,160659,2024-01-04,1
41,1109,120049,2024-01-04,1
41,1613,050122,2024-01-04,1
41,1107,120411,2024-01-04,1
42,2221,110456,2024-01-04,1
44,4901,160393,2024-01-04,1
42,2331,180783,2024-01-04,1
42,2927,180407,2024-01-04,1
43,3211,150279,2024-01-04,1
43,3510,020499,2024-01-04,1
41,1627,050184,2024-01-04,1
43,3207,150066,2024-01-04,1
42,2535,180109,2024-01-04,1
43,3523,140147,2024-01-04,1
41,1109,120445,2024-01-04,1
43,3120,140323,2024-01-04,1
41,1637,171592,2024-01-04,1
42,2831,110261,2024-01-04,1
41,1603,171577,2024-01-04,1
44,4612,130118,2024-01-04,1
44,4562,130463,2024-01-04,1
42,2756,110785,2024-01-04,1
44,4901,160415,2024-01-04,1
43,3104,140389,2024-01-04,1
41,1102,120145,2024-01-04,1
44,4402,160059,2024-01-04,1
41,1730,120289,2024-01-04,1
42,2751,080342,2024-01-04,1
41,1529,120981,2024-01-04,1
41,1626,172304,2024-01-04,1
41,1715,170471,2024-01-04,1
43,3545,150226,2024-01-04,1
44,4621,040121,2024-01-04,1
41,1115,120618,2024-01-04,1
43,3528,140098,2024-01-04,1
43,3020,020627,2024-01-04,1
42,2026,070478,2024-01-04,1
43,3711,060403,2024-01-04,1
41,1517,030222,2024-01-04,1
42,2511,070327,2024-01-04,1
42,2620,070026,2024-01-04,1
44,4422,160435,2024-01-04,1
44,4461,160594,2024-01-04,1
44,4452,160700,2024-01-04,1
43,3521,140180,2024-01-04,1
41,1613,172222,2024-01-04,1
44,4421,160444,2024-01-04,1
41,1638,050463,2024-01-04,1
41,1520,170684,2024-01-04,1
41,1628,172330,2024-01-04,1
41,1117,120594,2024-01-04,1
42,2011,070224,2024-01-04,1
44,4416,160171,2024-01-04,1
42,2534,070252,2024-01-04,1
44,4417,160060,2024-01-04,1
41,1008,030289,2024-01-04,1
42,2540,180624,2024-01-04,1
42,2805,080197,2024-01-04,1
41,1628,050195,2024-01-04,1
42,2035,070851,2024-01-04,1
44,4204,100037,2024-01-04,1
42,2321,180241,2024-01-04,1
41,1251,170108,2024-01-04,1
42,2620,070006,2024-01-04,1
42,2008,070195,2024-01-04,1
44,4002,010012,2024-01-04,1
41,1605,121187,2024-01-04,1
42,2841,060267,2024-01-04,1
43,3625,040106,2024-01-04,1
42,2203,110071,2024-01-04,1
42,2307,180245,2024-01-04,1
43,3023,020130,2024-01-04,1
42,2785,070023,2024-01-04,1
42,2137,080194,2024-01-04,1
41,1623,172302,2024-01-04,1
42,2791,071628,2024-01-04,1
42,2803,080076,2024-01-04,1
42,2920,180193,2024-01-04,1
41,1638,050506,2024-01-04,1
42,2023,070510,2024-01-04,1
41,1515,030328,2024-01-04,1
42,2118,080503,2024-01-04,1
42,2605,172540,2024-01-04,1
42,2819,110841,2024-01-04,1
44,4523,100149,2024-01-04,1
42,2530,180047,2024-01-04,1
44,4202,100081,2024-01-04,1
42,2752,080278,2024-01-04,1
44,4730,040131,2024-01-04,1
41,1235,170325,2024-01-04,1
42,2626,171293,2024-01-04,1
44,4510,010082,2024-01-04,1
42,2621,070018,2024-01-04,1
41,1122,120767,2024-01-04,1
42,2025,070496,2024-01-04,1
41,1731,121083,2024-01-04,1
44,4906,100244,2024-01-04,1
42,2027,070527,2024-01-04,1
41,1606,120663,2024-01-04,1
41,1013,030875,2024-01-04,1
44,4548,130315,2024-01-04,1
44,4303,130043,2024-01-04,1
44,4604,090016,2024-01-04,1
41,1251,170107,2024-01-04,1
44,4715,130454,2024-01-04,1
41,1252,171891,2024-01-04,1
43,3536,150217,2024-01-04,1
44,4540,130637,2024-01-04,1
42,2205,110061,2024-01-04,1
41,1603,172151,2024-01-04,1
41,1712,030573,2024-01-04,1
42,2540,180667,2024-01-04,1
43,3207,150265,2024-01-04,1
43,3535,140418,2024-01-04,1
41,1102,121274,2024-01-04,1
41,1731,120554,2024-01-04,1
41,1633,080022,2024-01-04,1
42,2532,180102,2024-01-04,1
41,1250,171687,2024-01-04,1
41,1614,050013,2024-01-04,1
44,4620,090009,2024-01-04,1
44,4541,160025,2024-01-04,1
43,3605,160786,2024-01-04,1
41,1527,120366,2024-01-04,1
41,1120,120760,2024-01-04,1
42,2780,071132,2024-01-04,1
42,2325,180739,2024-01-04,1
42,2733,070493,2024-01-04,1
44,4524,130194,2024-01-04,1
42,2106,080277,2024-01-04,1
41,1716,170533,2024-01-04,1
41,1512,172093,2024-01-04,1
42,2785,071144,2024-01-04,1
41,1115,120600,2024-01-04,1
41,1111,120528,2024-01-04,1
44,4102,090095,2024-01-04,1
41,1605,120461,2024-01-04,1
44,4202,100071,2024-01-04,1
42,2144,080603,2024-01-04,1
43,3015,020323,2024-01-04,1
44,4545,160644,2024-01-04,1
43,3527,020124,2024-01-04,1
42,2765,110617,2024-01-04,1
43,3708,020045,2024-01-04,1
42,2625,080016,2024-01-04,1
44,4901,160219,2024-01-04,1
41,1638,050493,2024-01-04,1
42,2506,081004,2024-01-04,1
42,2106,080299,2024-01-04,1
43,3209,150146,2024-01-04,1
43,3506,020033,2024-01-04,1
43,3549,150026,2024-01-04,1
41,1731,120707,2024-01-04,1
42,2026,070527,2024-01-04,1
41,1615,050119,2024-01-04,1
42,2727,060217,2024-01-04,1
41,1626,171893,2024-01-04,1
42,2705,071317,2024-01-04,1
43,3512,140095,2024-01-04,1
41,1704,030768,2024-01-04,1
44,4531,090156,2024-01-04,1
41,1105,120176,2024-01-04,1
42,2538,180522,2024-01-04,1
43,3020,020161,2024-01-04,1
43,3005,020047,2024-01-04,1
42,2926,180412,2024-01-04,1
41,1235,170322,2024-01-04,1
41,1718,030775,2024-01-04,1
44,4547,130122,2024-01-04,1
43,3546,140422,2024-01-04,1
42,2136,080198,2024-01-04,1
43,3545,140832,2024-01-04,1
41,1508,172029,2024-01-04,1
44,4430,160109,2024-01-04,1
43,3212,150372,2024-01-04,1
43,3209,150155,2024-01-04,1
43,3536,150227,2024-01-04,1
43,3549,150078,2024-01-04,1
44,4512,100355,2024-01-04,1
44,4304,130753,2024-01-04,1
42,2522,071178,2024-01-04,1
43,3213,150392,2024-01-04,1
41,1516,172155,2024-01-04,1
43,3511,140387,2024-01-04,1
43,3503,020724,2024-01-04,1
44,4601,100008,2024-01-04,1
42,2728,070830,2024-01-04,1
42,2740,080271,2024-01-04,1
41,1608,121090,2024-01-04,1
41,1247,171863,2024-01-04,1
44,4551,160089,2024-01-04,1
43,3507,020952,2024-01-04,1
42,2778,070420,2024-01-04,1
44,4601,090178,2024-01-04,1
43,3708,020497,2024-01-04,1
41,1001,030040,2024-01-04,1
41,1250,171691,2024-01-04,1
41,1624,171368,2024-01-04,1
43,3546,150519,2024-01-04,1
41,1242,171405,2024-01-04,1
41,1520,120291,2024-01-04,1
41,1212,170586,2024-01-04,1
42,2751,080009,2024-01-04,1
41,1606,120655,2024-01-04,1
41,1613,050145,2024-01-04,1
42,2821,110414,2024-01-04,1
41,1720,030713,2024-01-04,1
41,1718,170581,2024-01-04,1
41,1229,170983,2024-01-04,1
44,4514,010149,2024-01-04,1
43,3547,140433,2024-01-04,1
41,1503,120012,2024-01-04,1
44,4612,130695,2024-01-04,1
41,1628,170127,2024-01-04,1
41,1234,170143,2024-01-04,1
41,1625,050327,2024-01-04,1
44,4612,130698,2024-01-04,1
42,2605,070478,2024-01-04,1
42,2753,070064,2024-01-04,1
42,2765,070224,2024-01-04,1
42,2120,080662,2024-01-04,1
41,1105,120357,2024-01-04,1
42,2626,171307,2024-01-04,1
44,4600,010091,2024-01-04,1
41,1250,171335,2024-01-04,1
41,1241,171388,2024-01-04,1
42,2008,070205,2024-01-04,1
41,1731,121084,2024-01-04,1
44,4504,100134,2024-01-04,1
43,3222,150488,2024-01-04,1
44,4415,160139,2024-01-04,1
41,1608,121234,2024-01-04,1
42,2205,110172,2024-01-04,1
41,1731,120286,2024-01-04,1
41,1611,121176,2024-01-04,1
41,1234,171129,2024-01-04,1
41,1121,120871,2024-01-04,1
42,2034,070714,2024-01-04,1
44,4642,150079,2024-01-04,1
43,3214,150404,2024-01-04,1
42,2811,110414,2024-01-04,1
41,1117,120681,2024-01-04,1
44,4517,130222,2024-01-04,1
43,3030,020339,2024-01-04,1
43,3641,160803,2024-01-04,1
43,3503,140690,2024-01-04,1
41,1622,172208,2024-01-04,1
41,1606,120461,2024-01-04,1
42,2136,080205,2024-01-04,1
41,1006,030173,2024-01-04,1
42,2751,080065,2024-01-04,1
44,4562,130125,2024-01-04,1
42,2726,070619,2024-01-04,1
43,3040,020619,2024-01-04,1
42,2814,110682,2024-01-04,1
41,1728,120017,2024-01-04,1
44,4405,160069,2024-01-04,1
44,4416,160241,2024-01-04,1
42,2791,070757,2024-01-04,1
44,4621,140002,2024-01-04,1
44,4322,130557,2024-01-04,1
41,1125,121035,2024-01-04,1
43,3217,150076,2024-01-04,1
43,3525,140720,2024-01-04,1
42,2733,070322,2024-01-04,1
42,2505,081105,2024-01-04,1
41,1209,172238,2024-01-04,1
43,3625,150009,2024-01-04,1
41,1610,050106,2024-01-04,1
41,1117,120648,2024-01-04,1
41,1246,171707,2024-01-04,1
42,2328,180727,2024-01-04,1
44,4305,130026,2024-01-04,1
42,2926,180373,2024-01-04,1
44,4905,100439,2024-01-04,1
44,4460,160990,2024-01-04,1
41,1728,120113,2024-01-04,1
44,4560,160912,2024-01-04,1
41,1719,172175,2024-01-04,1
41,1247,171804,2024-01-04,1
41,1529,120928,2024-01-04,1
42,2833,110150,2024-01-04,1
41,1240,171325,2024-01-04,1
41,1710,110027,2024-01-04,1
42,2708,070114,2024-01-04,1
43,3110,140433,2024-01-04,1
42,2028,070339,2024-01-04,1
41,1608,050083,2024-01-04,1
44,4406,160195,2024-01-04,1
41,1250,171329,2024-01-04,1
41,1631,170132,2024-01-04,1
44,4621,040112,2024-01-04,1
44,4412,160325,2024-01-04,1
44,4435,160324,2024-01-04,1
42,2727,070495,2024-01-04,1
44,4402,160002,2024-01-04,1
42,2632,110155,2024-01-04,1
41,1635,110014,2024-01-04,1
41,1626,050357,2024-01-04,1
43,3708,020254,2024-01-04,1
42,2819,110083,2024-01-04,1
44,4321,130406,2024-01-04,1
41,1508,171584,2024-01-04,1
42,2023,070283,2024-01-04,1
42,2819,110113,2024-01-04,1
43,3218,150594,2024-01-04,1
42,2754,081098,2024-01-04,1
42,2536,180695,2024-01-04,1
43,3507,140731,2024-01-04,1
44,4320,130355,2024-01-04,1
44,4205,100088,2024-01-04,1
43,3020,020631,2024-01-04,1
43,3547,140504,2024-01-04,1
42,2819,110045,2024-01-04,1
42,2138,080532,2024-01-04,1
44,4440,160031,2024-01-04,1
44,4428,160143,2024-01-04,1
41,1615,050167,2024-01-04,1
44,4906,160656,2024-01-04,1
41,1611,120917,2024-01-04,1
41,1512,171111,2024-01-04,1
42,2742,080340,2024-01-04,1
42,2701,110051,2024-01-04,1
42,2535,070851,2024-01-04,1
44,4420,160375,2024-01-04,1
42,2020,070311,2024-01-04,1
42,2740,080059,2024-01-04,1
41,1234,170234,2024-01-04,1
41,1633,172376,2024-01-04,1
42,2141,080122,2024-01-04,1
42,2751,070553,2024-01-04,1
41,1009,030337,2024-01-04,1
44,4542,160191,2024-01-04,1
42,2750,070999,2024-01-04,1
43,3005,021072,2024-01-04,1
42,2776,071570,2024-01-04,1
42,2540,180816,2024-01-04,1
43,3548,150034,2024-01-04,1
41,1122,120608,2024-01-04,1
43,3518,020988,2024-01-04,1
41,1604,120801,2024-01-04,1
42,2740,080075,2024-01-04,1
43,3208,150203,2024-01-04,1
42,2221,110453,2024-01-04,1
43,3023,020606,2024-01-04,1
41,1609,050070,2024-01-04,1
42,2755,071564,2024-01-04,1
43,3008,020345,2024-01-04,1
43,3018,020609,2024-01-04,1
42,2026,070538,2024-01-04,1
41,1508,172028,2024-01-04,1
42,2002,070021,2024-01-04,1
41,1636,171571,2024-01-04,1
44,4642,160944,2024-01-04,1
41,1611,120715,2024-01-04,1
42,2113,080100,2024-01-04,1
41,1242,172525,2024-01-04,1
43,3521,140209,2024-01-04,1
43,3109,140016,2024-01-04,1
41,1733,120313,2024-01-04,1
43,3004,020134,2024-01-04,1
43,3020,020348,2024-01-04,1
41,1725,120750,2024-01-04,1
44,4547,130024,2024-01-04,1
41,1512,170573,2024-01-04,1
41,1625,050193,2024-01-04,1
41,1234,170385,2024-01-04,1
43,3034,020315,2024-01-04,1
43,3222,150534,2024-01-04,1
42,2611,030815,2024-01-04,1
43,3546,140805,2024-01-04,1
42,2780,110088,2024-01-04,1
44,4452,160055,2024-01-04,1
42,2128,080007,2024-01-04,1
41,1206,170218,2024-01-04,1
41,1606,120779,2024-01-04,1
41,1704,030047,2024-01-04,1
44,4514,130480,2024-01-04,1
42,2213,111001,2024-01-04,1
42,2726,070473,2024-01-04,1
44,4207,100006,2024-01-04,1
44,4432,160570,2024-01-04,1
41,1121,121186,2024-01-04,1
43,3535,150549,2024-01-04,1
42,2517,110372,2024-01-04,1
43,3120,140665,2024-01-04,1
43,3716,020327,2024-01-04,1
41,1117,120600,2024-01-04,1
42,2151,080990,2024-01-04,1
